id,mode,format,prompt,choice_a,choice_b,choice_c,choice_d,correct,estimate_answer,estimate_unit,estimate_tolerance,category,tags,difficulty,weight,source,license,attribution,notes,active
opentdb-art-718,fact,multi,Which one of these paintings is not by Caspar David Friedrich?,The Sea of Ice,The Monk by the Sea,The Black Sea,Wanderer above the Sea of Fog,The Black Sea,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-719,fact,multi,What year was the Mona Lisa finished?,1511,1523,1487,1504,1504,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-720,fact,multi,Who painted the Mona Lisa?,Leonardo da Vinci,Michelangelo,Vincent van Gogh,Pablo Picasso,Leonardo da Vinci,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-721,fact,multi,What French sculptor designed the Statue of Liberty?,Auguste Rodin,Henri Matisse,Frédéric Auguste Bartholdi,Jean-Léon Gérôme,Frédéric Auguste Bartholdi,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-722,fact,multi,Which artist’s studio was known as 'The Factory'?,Peter Blake,Andy Warhol,David Hockney,Roy Lichtenstein,Andy Warhol,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-723,fact,multi,Painter Piet Mondrian (1872 - 1944) was a part of what movement?,Neoplasticism,Precisionism,Impressionism,Cubism,Neoplasticism,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-724,fact,multi,What nationality was the famous artist Pablo Picasso?,German,French,Italian,Spanish,Spanish,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-725,fact,multi,Which Van Gogh painting depicts the view from his asylum in Saint-Rémy-de-Provence in southern France?,The Church at Auvers,The Starry Night,Wheatfields with Crows,The Sower with Setting Sun,The Starry Night,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-726,fact,multi,What is another name for La Gioconda / La Joconde?,Sunflowers,The Girl with a Pearl Earring,The Starry Night,The Mona Lisa,The Mona Lisa,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-727,fact,multi,Who painted the Sistine Chapel?,Leonardo da Vinci,Pablo Picasso,Raphael,Michelangelo,Michelangelo,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-728,fact,multi,What was the major distinction between the English and French Gothic styles of architecture?,Pinnacles,Hemispherical Domes,Gargoyles,Fan vaulting,Fan vaulting,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-729,fact,multi,"The painting ""The Starry Night"" by Vincent van Gogh was part of which art movement?",Post-Impressionism,Romanticism,Neoclassical,Impressionism,Post-Impressionism,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-730,fact,multi,Who painted the epic mural Guernica?,Pablo Picasso,Henri Matisse,Leonardo da Vinci,Francisco Goya,Pablo Picasso,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-731,fact,multi,"Who painted ""The Starry Night""?",Vincent van Gogh,Pablo Picasso,Edvard Munch,Claude Monet,Vincent van Gogh,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-732,fact,multi,Which of these paintings did Johannes Vermeer not paint?,Girl with a Pearl Earring,Bacchus,The Lacemaker,The Milkmaid,Bacchus,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-733,fact,multi,Which artist is famous for cutting off his ear?,Vincent van Gogh,Salvador Dali,Rembrandt,Michelangelo,Vincent van Gogh,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-734,fact,multi,Which one of these colors are not featured in Mondrian's Broadway Boogie-Woogie?,Red,Blue,Green,Yellow,Green,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-735,fact,multi,Which artist's style was to use small different colored dots to create a picture?,Henri Rousseau,Georges Seurat,Vincent Van Gogh,Paul Cézanne,Georges Seurat,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-736,fact,multi,Albrecht Dürer's birthplace and place of death were in...,Augsburg,Nürnberg,Berlin,Bamberg,Nürnberg,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-737,fact,multi,"The painting ""Guernica"" by Pablo Picasso expressed emotions of dread in response to which war?",Spanish-American War,The Crimean War,World War I,Spanish Civil War,Spanish Civil War,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-738,fact,multi,Which of these are the name of a famous marker brand?,Dopix,Cofix,Copic,Marx,Copic,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-739,fact,multi,What were Marcel Duchamp's readymades?,paintings with a barely visible outlined square,a series focused on color and light as opposed to line and shape,a group of identical steel boxes jutting from the wall,utilitarian objects elevated to the status of art,utilitarian objects elevated to the status of art,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-740,fact,multi,Which artist painted the late 15th century mural 'The Last Supper'?,Leonardo da Vinci,Luca Pacioli,Piero della Francesca,Paolo Uccello,Leonardo da Vinci,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-741,fact,multi,What nationality was the surrealist painter Salvador Dali?,Italian,French,Spanish,Portuguese,Spanish,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-742,fact,multi,"Who painted the painting ""Nighthawks""?",Johannes Vermeer,Salvador Dali,Vincent van Gogh,Edward Hopper,Edward Hopper,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-743,fact,multi,"Which artist painted “The Treachery of Images,” a painting of a pipe with the description ""this is not a pipe""?",Magritte,Modigliani,Matisse,Munch,Magritte,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-744,fact,multi,"In ""Last Supper"" by Leonardo Da Vinci, what two colors were the robes worn by Jesus?",Red and Black,Red and Blue,Red and White,Red and Yellow,Red and Blue,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-745,fact,multi,Who painted the biblical fresco The Creation of Adam?,Caravaggio,Michelangelo,Leonardo da Vinci,Rembrandt,Michelangelo,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-746,fact,multi,"When was Salvador Dali's painting, ""The Persistence of Memory,"" completed?",1934,1929,1932,1931,1931,,,,art,"opentdb, art",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-747,fact,multi,Which time signature is commonly known as “Cut Time?”,4/4,3/4,6/8,2/2,2/2,,,,art,"opentdb, art",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-748,fact,multi,Which painting was not made by Vincent Van Gogh?,Bedroom In Arles,The Ninth Wave,Starry Night,Café Terrace at Night,The Ninth Wave,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-art-749,fact,multi,Who painted The Starry Night?,Pablo Picasso,Leonardo da Vinci,Vincent van Gogh,Michelangelo,Vincent van Gogh,,,,art,"opentdb, art",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Art,true
opentdb-mythology-750,fact,multi,An Ankh is the Egyptian Hieroglyph for what?,Hatred,Love,Life,Poison,Life,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-751,fact,multi,Which of the following is not one of the Greek Fates?,Narcissus,Atropos,Clotho,Lachesis,Narcissus,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-752,fact,multi,"Talos, the mythical giant bronze man, was the protector of which island?",Crete,Cyprus,Sardinia,Sicily,Crete,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-753,fact,multi,"In Greek Mythology, who killed Achilles?",Hector,Helen,Paris,Pericles,Paris,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-754,fact,multi,"In Greek mythology, who is the god of wine?",Demeter,Dionysus,Hephaestus,Apollo,Dionysus,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-755,fact,multi,Which of the following Mesopotamian mythological figures was NOT a deity?,Enkidu,Enki,Enkimdu,Enlil,Enkidu,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-756,fact,multi,"What weakpoint of Achilles was expoited by the Trojan prince, Paris?",Back,Neck,Calf,Heel,Heel,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-757,fact,multi,"In Norse Mythology, what is the name of the symbol commonly referred to as the ""Tree of Life""?",Odin's Roots,Ymir,Yggdrasil,Tree of the Earth,Yggdrasil,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-758,fact,multi,Who was the only god from Greece who did not get a name change in Rome?,Athena,Zeus,Apollo,Demeter,Apollo,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-759,fact,multi,The Nike apparel and footwear brand takes it's name from the Greek goddess of what?,Honor,Strength,Courage,Victory,Victory,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-760,fact,multi,"Who is a minor god that is protector and creator of various arts, such as cheese making and bee keeping.",Carme,Aristaeus,Cephisso,Autonoe,Aristaeus,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-761,fact,multi,"The Hippogriff, not to be confused with the Griffon, is a magical creature with the front half of an eagle, and the back half of what?",A Tiger,A Horse,A Dragon,A Lion,A Horse,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-762,fact,multi,"In Greek mythology, Persephone must return to the underworld because she had eaten what kind of seeds?",Orange,Fig,Pomegranate,Sunflower,Pomegranate,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-763,fact,multi,Which of these mythological creatures is said to be half-man and half-horse?,Gorgon,Pegasus,Minotaur,Centaur,Centaur,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-764,fact,multi,What mytological creatures have women's faces and vultures' bodies?,Lilith,Harpies,Mermaids,Nymph,Harpies,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-765,fact,multi,Who is the Egyptian god of reproduction and lettuce?,Mut,Min,Menu,Meret,Min,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-766,fact,multi,Which of these Roman gods doesn't have a counterpart in Greek mythology?,Vulcan,Janus,Juno,Mars,Janus,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-767,fact,multi,How many heads does Cerberus have?,5,3,2,1,3,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-768,fact,multi,Who did Hippomenes defeat in a footrace?,Theseus,Jason,Peleus,Atalanta,Atalanta,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-769,fact,multi,Who was the King of Gods in Ancient Greek mythology?,Zeus,Poseidon,Hermes,Apollo,Zeus,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-770,fact,multi,Which Norse God has a horse named Sleipnir?,Balder,Thor,Frigg,Odin,Odin,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-771,fact,multi,"According to the Egyptian Myth of Osiris, who murdered Osiris?",Ra,Set,Horus,Anhur,Set,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-772,fact,multi,What was the punishment for Sysiphus's craftiness?,"Tied to a boulder for eternity, being pecked by birds.",Standing in a lake filled with water he could not drink.,To fell a tree that regenerated after every axe swing.,Cursed to roll a boulder up a hill for eternity.,Cursed to roll a boulder up a hill for eternity.,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-773,fact,multi,"According to Japanese folklore, what is the favorite food of the Kappa.",Cucumbers,Kabocha,Nasu,Soba,Cucumbers,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-774,fact,multi,"The Norse god Odin has two pet crows named ""Huginn"" and ""Muninn"".  What do their names mean?",War & Learning,Thought & Memory,Power & Peace,Sleeping & Waking,Thought & Memory,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-775,fact,multi,"Who in Greek mythology, who led the Argonauts in search of the Golden Fleece?",Daedalus,Castor,Odysseus,Jason,Jason,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-776,fact,multi,Who is the god of war in Polynesian mythology?,Kohara,Hina,Māui,'Oro,'Oro,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-777,fact,multi,Who was the Roman god of fire?,Apollo,Mercury,Vulcan,Jupiter,Vulcan,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-778,fact,multi,Hel was the daughter of which Norse Mythological figure?,Balder,Odin,Loki,Thor,Loki,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-779,fact,multi,What immense structure is referred to in Norse Mythology as the Yggdrasil.,Temple,Castle,Tree,Mountain,Tree,,,,mythology,"opentdb, mythology",hard,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-780,fact,multi,This Greek goddess's name was chosen for the dwarf planet responsible for discord on Pluto's classification amongst astronomers.,Ceres,Dysnomia,Charon,Eris,Eris,,,,mythology,"opentdb, mythology",easy,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-781,fact,multi,This Greek mythological figure is the god/goddess of battle strategy (among other things).,Apollo,Athena,Artemis,Ares,Athena,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
opentdb-mythology-782,fact,multi,What animal did Queen Pasipahe sleep with before she gave birth to the Minotaur in Greek Mythology?,Ox,Horse,Pig,Bull,Bull,,,,mythology,"opentdb, mythology",medium,1,opentdb,CC BY-SA 4.0,Open Trivia DB (https://opentdb.com/) — CC BY-SA 4.0,OTDB category: Mythology,true
